,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
26,-500.0,-2500.0,-2500.0,-2072.625869173478,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2401.5492100669294,-2500.0,-2500.0,-1818.8592852882557,-2414.560973738728,-2500.0,-1625.1633026521877,-2500.0,-2500.0,-1965.202787187852,-2500.0,-2500.0,-2391.818461545956,-2500.0,-2500.0,-2500.0,-1298.720127882645
27,-500.0,-2500.0,-2489.5657545036415,-2367.4678263420096,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2432.3803220892987,-2500.0,-2500.0,-1640.4152023111146,-2500.0,-2500.0,-1413.0401835190353,-2500.0,-2500.0,-1918.394213349185,-2500.0,-2497.8328319924562,-2500.0,-2500.0,-2500.0,-2212.315350457237,-758.9575174136681
28,-500.0,-2500.0,-2486.323519676417,-1786.1387365255014,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2462.392078449423,-2500.0,-2500.0,-1567.7365645905447,-2500.0,-2500.0,-1524.5471160929887,-2500.0,-2500.0,-1734.3674888732862,-2500.0,-2500.0,-2446.1102464472474,-2500.0,-2500.0,-2500.0,-766.8311913518701
29,-500.0,-2500.0,-2500.0,-1970.7504142574214,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1429.1375592753138,-2500.0,-2500.0,-1237.5784115953395,-2500.0,-2500.0,-1507.4898010339089,-2500.0,-2500.0,-2364.931321659579,-2500.0,-2500.0,-2500.0,-500.0
30,-500.0,-2500.0,-2500.0,-2411.137286244061,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2458.2279102494895,-2500.0,-2500.0,-1573.3074209990725,-2500.0,-2500.0,-1248.013480287855,-2500.0,-2500.0,-1606.1027060080455,-2500.0,-2500.0,-2500.0,-2484.695442939667,-2500.0,-2500.0,-765.4236597399679
31,-500.0,-2500.0,-2500.0,-1942.5725442548292,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1698.5790419481204,-2500.0,-2500.0,-1248.2379364294802,-2500.0,-2500.0,-1524.5773705234624,-2500.0,-2500.0,-2386.4338771116313,-2480.6869159885186,-2500.0,-2500.0,-651.3488326156355
32,-500.0,-2500.0,-2500.0,-1920.9207528145353,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1081.8593743993767,-2500.0,-2500.0,-1395.4667209471836,-2500.0,-2500.0,-1583.39324379065,-2500.0,-2496.2380297666773,-2092.581301272735,-2500.0,-2499.7057456007115,-2500.0,-630.497624353101
33,-500.0,-2500.0,-2500.0,-2482.318916129177,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1348.5219418402535,-2500.0,-2500.0,-1399.224368946111,-2500.0,-2500.0,-1549.3698161415437,-2500.0,-2500.0,-1928.826424660671,-2497.586251007967,-2500.0,-2455.03769104482,-537.0114945200319
34,-500.0,-2500.0,-2500.0,-1844.4094258911935,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1285.5663802877339,-2500.0,-2500.0,-1239.0218913361257,-2500.0,-2500.0,-1661.0493914291972,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2443.387980149221,-562.586380563736
35,-500.0,-2500.0,-2500.0,-1915.6430660841618,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1369.6267825159393,-2500.0,-2500.0,-1413.031162046219,-2500.0,-2500.0,-1686.613483392982,-2500.0,-2499.9689945909513,-2500.0,-2500.0,-2500.0,-2420.1739542881846,-543.299030822111
36,-500.0,-2500.0,-2494.389532552347,-1964.7288673272974,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2463.302757978635,-2499.7068475650303,-2500.0,-1436.4439984937699,-2500.0,-2500.0,-1392.1106484337374,-2500.0,-2500.0,-1854.5836030242367,-2500.0,-2500.0,-2500.0,-2500.0,-2497.9425223625426,-2500.0,-824.7887409208276
