,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,170.0,172.0,163.0,212.0,277.0,140.0,150.0,210.0,164.0,355.0,171.0,132.0,183.0,147.0,216.0,147.0,168.0,153.0,195.0,189.0
1,3471.0,4486.0,2726.0,3005.0,4411.0,3353.0,2444.0,6582.0,3506.0,3818.0,3746.0,3978.0,2016.0,4031.0,4470.0,3526.0,3121.0,2387.0,3632.0,3767.0
2,1.9082420146269148,1.8630087777108035,11.128028697498973,3.2876188977843452,1.928753943126726,2.66442419586889,2.0498498686195927,0.01095646050204424,2.2396611069511043,1.8090953076211638,2.0254177955063644,2.359329858310073,3.761151300836023,2.394897786742963,2.2009628984256335,2.6671507546171793,2.1514544288836928,3.7323711839488074,1.735837182844588,1.6106183899417599
3,205.0,193.0,202.0,209.0,202.0,187.0,232.0,199.0,198.0,202.0,195.0,247.0,219.0,203.0,185.0,213.0,194.0,195.0,211.0,219.0
4,12420.0,11700.0,12240.0,12660.0,12240.0,11340.0,14040.0,12060.0,12000.0,12240.0,11820.0,14940.0,13260.0,12300.0,11220.0,12900.0,11760.0,11820.0,12780.0,13260.0
5,0.003507216015649295,0.0018722886661106664,0.004203929586520605,0.0059442898063761795,0.0039357697117989865,0.0045402778347036765,0.0027109601754280455,0.004416846310022482,0.005770114643745661,0.0027720630895271547,0.0060531896839148835,0.003566285078978826,0.0044117728169195125,0.007546315346072863,0.0028106973686630177,0.003088729177929128,0.005200327010431938,0.0032100655587865567,0.004055546128846732,0.005413655936351791
