,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
14,-500.0,-2500.0,-2500.0,-586.6848963477502,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2151.104944189855,-2500.0,-2500.0,-1016.2068567627491,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-637.3396907675666,-2500.0,-2500.0,-2500.0,-1847.133837292789
15,-500.0,-2500.0,-2500.0,-602.4360239531167,-500.0,-500.0,-2478.840626633794,-500.0,-2500.0,-2500.0,-2500.0,-2166.6714394131877,-2500.0,-2500.0,-1108.863996596559,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2489.8007036666377,-2500.0,-606.7013252602281,-2464.9507086252934,-2500.0,-2500.0,-1628.2393712711828
16,-500.0,-2500.0,-2500.0,-629.810334082061,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2469.0119025316794,-2500.0,-2500.0,-1055.8078392384173,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-613.2528746638407,-2500.0,-2500.0,-2500.0,-1586.7122901151283
17,-500.18992789033325,-2500.0,-2500.0,-617.9203293120527,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1043.4782661227214,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-649.9254966781734,-2500.0,-2500.0,-2500.0,-1316.359953271316
18,-500.0,-2500.0,-2500.0,-690.2886153648203,-500.0,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1119.6427627152977,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-661.1108576169166,-2490.477771098011,-2500.0,-2500.0,-1285.717740544347
19,-500.0,-2500.0,-2500.0,-724.8948002245013,-622.1868169842307,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1126.0894720410986,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-671.8964396296863,-2488.038267764127,-2500.0,-2500.0,-1180.4994661280941
20,-500.0,-2500.0,-2500.0,-543.7291391531423,-665.4200947491463,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2439.3652386114577,-2500.0,-2500.0,-1073.9991230861108,-2500.0,-2500.0,-831.8181718007484,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-835.555683692707,-2496.590384715733,-2500.0,-2500.0,-1251.9392523903252
21,-500.0,-2500.0,-2500.0,-500.0,-749.9316747581344,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1168.01019197518,-2500.0,-2500.0,-830.3738827686998,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-837.9546999731442,-2494.848444141142,-2500.0,-2500.0,-1025.6045171982494
22,-774.654973528864,-2500.0,-2500.0,-500.0,-807.0076657620506,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1220.1215388689063,-2500.0,-2500.0,-804.4549837382458,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2479.6262772743794,-2500.0,-1535.196375662278,-2500.0,-2500.0,-2500.0,-1283.720518737667
23,-892.1664410920481,-2500.0,-2500.0,-500.0,-776.2900211470079,-500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1326.356743992957,-2500.0,-2500.0,-865.83357027139,-2500.0,-2500.0,-500.0,-2500.0,-2500.0,-2500.0,-2478.5906877779303,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,-1115.9525456925473
