,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,51.0,63.0,46.0,96.0,77.0,60.0,86.0,56.0,69.0,53.0,76.0,63.0,57.0,79.0,125.0,45.0,63.0,53.0,78.0,52.0
1,3180.0,3900.0,2880.0,5880.0,4740.0,3720.0,5280.0,3480.0,4260.0,3300.0,4680.0,3900.0,3540.0,4860.0,7620.0,2820.0,3900.0,3300.0,4800.0,3240.0
2,2.215880715446164,2.1823183600230798,2.1948538480863835,2.1475671752651504,2.142762054739948,2.144324656372607,2.1412061107013405,2.1416178320582517,2.140976809571556,2.144295908219086,2.18484301107092,2.141137878838282,2.141602528158382,2.1414133888411224,2.1431102988747095,2.140949411100055,2.140948551228441,2.141545294689939,2.1444278471136355,2.147238061819226
3,62.0,56.0,74.0,78.0,93.0,56.0,38.0,55.0,79.0,47.0,37.0,71.0,88.0,56.0,70.0,71.0,48.0,66.0,46.0,127.0
4,3320.0,3223.0,3366.0,2021.0,1999.0,3447.0,2361.0,3331.0,2596.0,2635.0,1796.0,3059.0,3933.0,3251.0,4138.0,4129.0,2913.0,3237.0,2616.0,4735.0
5,2.1841279378022853,2.142093640984302,2.184843011065306,2.1668648098314724,2.1652200018656003,2.141091612939336,2.1853244004239527,2.143094155106967,2.202387715774219,2.1848430110112975,2.261021489813691,2.17544020355536,2.1418768543878555,2.1418650534173835,2.173076121404278,2.1782613371769384,2.16121334551115,2.208104287003014,2.1574160008087917,2.1414922634725446
